,fens,moves,target_moves,LEGAL_MOVES
5966,4r3/3n1kp1/p1pBrp1p/1pPp4/P2P4/2PbPN2/4RKPP/R7 w - - 1 27,g6d3,e2e1,"['d6f8', 'd6b8', 'd6e7', 'd6c7', 'd6e5', 'd6f4', 'd6g3', 'f3g5', 'f3e5', 'f3h4', 'f3d2', 'f3g1', 'f3e1', 'f2g3', 'f2g1', 'f2f1', 'f2e1', 'e2d2', 'e2c2', 'e2b2', 'e2a2', 'e2e1', 'a1a3', 'a1a2', 'a1h1', 'a1g1', 'a1f1', 'a1e1', 'a1d1', 'a1c1', 'a1b1', 'a4b5', 'a4a5', 'e3e4', 'c3c4', 'h2h3', 'g2g3', 'h2h4', 'g2g4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5967,4r3/3n1kp1/p1pBrp1p/1pPp4/P2P4/2PbPN2/5KPP/R3R3 b - - 2 27,e2e1,b5a4,"['e8h8', 'e8g8', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'f7g8', 'f7g6', 'd7f8', 'd7b8', 'd7b6', 'd7e5', 'd7c5', 'e6e7', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'd3h7', 'd3g6', 'd3f5', 'd3e4', 'd3c4', 'd3e2', 'd3c2', 'd3f1', 'd3b1', 'b5a4', 'g7g6', 'h6h5', 'f6f5', 'a6a5', 'b5b4', 'g7g5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5968,4r3/3n1kp1/p1pBrp1p/1pPp4/P1bP4/2P1PN2/5KPP/R3R3 w - - 3 28,d3c4,f3d2,"['d6f8', 'd6b8', 'd6e7', 'd6c7', 'd6e5', 'd6f4', 'd6g3', 'f3g5', 'f3e5', 'f3h4', 'f3d2', 'f3g1', 'f2g3', 'f2g1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'a1a3', 'a1a2', 'a1d1', 'a1c1', 'a1b1', 'a4b5', 'a4a5', 'e3e4', 'h2h3', 'g2g3', 'h2h4', 'g2g4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5969,4r3/3n1kp1/p1pBrp1p/PpPp4/2bP4/2P1PN2/5KPP/R3R3 b - - 0 28,a4a5,g7g5,"['e8h8', 'e8g8', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'f7g8', 'f7g6', 'd7f8', 'd7b8', 'd7b6', 'd7e5', 'd7c5', 'e6e7', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'c4d3', 'c4b3', 'c4e2', 'c4a2', 'c4f1', 'g7g6', 'h6h5', 'f6f5', 'b5b4', 'g7g5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5970,4r3/3n1kp1/p1pBrp1p/PpPp4/3P4/2PbPN2/5KPP/R3R3 w - - 1 29,c4d3,a1d1,"['d6f8', 'd6b8', 'd6e7', 'd6c7', 'd6e5', 'd6f4', 'd6g3', 'f3g5', 'f3e5', 'f3h4', 'f3d2', 'f3g1', 'f2g3', 'f2g1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'a1a4', 'a1a3', 'a1a2', 'a1d1', 'a1c1', 'a1b1', 'e3e4', 'c3c4', 'h2h3', 'g2g3', 'h2h4', 'g2g4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5971,4r3/3n1kp1/p1pBrp1p/PpPp4/3P4/2PbPN2/5KPP/3RR3 b - - 2 29,a1d1,d3e4,"['e8h8', 'e8g8', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'f7g8', 'f7g6', 'd7f8', 'd7b8', 'd7b6', 'd7e5', 'd7c5', 'e6e7', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'd3h7', 'd3g6', 'd3f5', 'd3e4', 'd3c4', 'd3e2', 'd3c2', 'd3f1', 'd3b1', 'g7g6', 'h6h5', 'f6f5', 'b5b4', 'g7g5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5972,4r3/3n1kp1/p1pBrp1p/PpPp4/3P4/2P1PN2/2b2KPP/3RR3 w - - 3 30,d3c2,d1d2,"['d6f8', 'd6b8', 'd6e7', 'd6c7', 'd6e5', 'd6f4', 'd6g3', 'f3g5', 'f3e5', 'f3h4', 'f3d2', 'f3g1', 'f2g3', 'f2e2', 'f2g1', 'f2f1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'd1d3', 'd1d2', 'd1c1', 'd1b1', 'd1a1', 'e3e4', 'c3c4', 'h2h3', 'g2g3', 'h2h4', 'g2g4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5973,4r3/3n1kp1/p1pBrp1p/PpPp4/3P4/2P1PN2/2bR1KPP/4R3 b - - 4 30,d1d2,c2f5,"['e8h8', 'e8g8', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'f7g8', 'f7g6', 'd7f8', 'd7b8', 'd7b6', 'd7e5', 'd7c5', 'e6e7', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'c2h7', 'c2g6', 'c2f5', 'c2e4', 'c2a4', 'c2d3', 'c2b3', 'c2d1', 'c2b1', 'g7g6', 'h6h5', 'f6f5', 'b5b4', 'g7g5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5974,4r3/3n1kp1/p1pBrp1p/PpPp4/b2P4/2P1PN2/3R1KPP/4R3 w - - 5 31,c2a4,d2b2,"['d6f8', 'd6b8', 'd6e7', 'd6c7', 'd6e5', 'd6f4', 'd6g3', 'f3g5', 'f3e5', 'f3h4', 'f3g1', 'f2g3', 'f2e2', 'f2g1', 'f2f1', 'd2d3', 'd2e2', 'd2c2', 'd2b2', 'd2a2', 'd2d1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'e1a1', 'e3e4', 'c3c4', 'h2h3', 'g2g3', 'h2h4', 'g2g4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5975,4r3/3n1kp1/p1pBrp1p/PpPp4/b2P4/2P1PN2/1R3KPP/4R3 b - - 6 31,d2b2,d7f8,"['e8h8', 'e8g8', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'f7g8', 'f7g6', 'd7f8', 'd7b8', 'd7b6', 'd7e5', 'd7c5', 'e6e7', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'a4b3', 'a4c2', 'a4d1', 'g7g6', 'h6h5', 'f6f5', 'b5b4', 'g7g5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5976,4r3/3n1k2/p1pBrp1p/PpPp2p1/b2P4/2P1PN2/1R3KPP/4R3 w - - 0 32,g7g5,h2h4,"['d6f8', 'd6b8', 'd6e7', 'd6c7', 'd6e5', 'd6f4', 'd6g3', 'f3g5', 'f3e5', 'f3h4', 'f3d2', 'f3g1', 'f2g3', 'f2e2', 'f2g1', 'f2f1', 'b2b5', 'b2b4', 'b2b3', 'b2e2', 'b2d2', 'b2c2', 'b2a2', 'b2b1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'e1a1', 'e3e4', 'c3c4', 'h2h3', 'g2g3', 'h2h4', 'g2g4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5977,4r3/3n1k2/p1pBrp1p/PpPp2p1/b2P2P1/2P1PN2/1R3K1P/4R3 b - - 0 32,g2g4,d7f8,"['e8h8', 'e8g8', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'f7g8', 'f7g7', 'f7g6', 'd7f8', 'd7b8', 'd7b6', 'd7e5', 'd7c5', 'e6e7', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'a4b3', 'a4c2', 'a4d1', 'h6h5', 'f6f5', 'b5b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5978,4r3/3n4/p1pBrpkp/PpPp2p1/b2P2P1/2P1PN2/1R3K1P/4R3 w - - 1 33,f7g6,h2h4,"['d6f8', 'd6b8', 'd6e7', 'd6c7', 'd6e5', 'd6f4', 'd6g3', 'f3g5', 'f3e5', 'f3h4', 'f3d2', 'f3g1', 'f2g3', 'f2g2', 'f2e2', 'f2g1', 'f2f1', 'b2b5', 'b2b4', 'b2b3', 'b2e2', 'b2d2', 'b2c2', 'b2a2', 'b2b1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'e1a1', 'e3e4', 'c3c4', 'h2h3', 'h2h4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5979,4r3/3n4/p1pBrpkp/PpPp2p1/b2P2PP/2P1PN2/1R3K2/4R3 b - - 0 33,h2h4,e6e4,"['e8h8', 'e8g8', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'd7f8', 'd7b8', 'd7b6', 'd7e5', 'd7c5', 'g6h7', 'g6g7', 'g6f7', 'e6e7', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'a4b3', 'a4c2', 'a4d1', 'g5h4', 'h6h5', 'f6f5', 'b5b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5980,4r3/3n4/p1pBrpkp/PpPp4/b2P2Pp/2P1PN2/1R3K2/4R3 w - - 0 34,g5h4,f3h4,"['d6f8', 'd6b8', 'd6e7', 'd6c7', 'd6e5', 'd6f4', 'd6g3', 'd6h2', 'f3g5', 'f3e5', 'f3h4', 'f3h2', 'f3d2', 'f3g1', 'f2g2', 'f2e2', 'f2g1', 'f2f1', 'b2b5', 'b2b4', 'b2b3', 'b2e2', 'b2d2', 'b2c2', 'b2a2', 'b2b1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'e1a1', 'g4g5', 'e3e4', 'c3c4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5981,4r3/3n4/p1p1rpkp/PpPp4/b2P1BPp/2P1PN2/1R3K2/4R3 b - - 1 34,d6f4,h4h3,"['e8h8', 'e8g8', 'e8f8', 'e8d8', 'e8c8', 'e8b8', 'e8a8', 'e8e7', 'd7f8', 'd7b8', 'd7b6', 'd7e5', 'd7c5', 'g6h7', 'g6g7', 'g6f7', 'e6e7', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'a4b3', 'a4c2', 'a4d1', 'h6h5', 'f6f5', 'b5b4', 'h4h3', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5982,7r/3n4/p1p1rpkp/PpPp4/b2P1BPp/2P1PN2/1R3K2/4R3 w - - 2 35,e8h8,f3h4,"['f4b8', 'f4c7', 'f4h6', 'f4d6', 'f4g5', 'f4e5', 'f4g3', 'f4h2', 'f3g5', 'f3e5', 'f3h4', 'f3h2', 'f3d2', 'f3g1', 'f2g2', 'f2e2', 'f2g1', 'f2f1', 'b2b5', 'b2b4', 'b2b3', 'b2e2', 'b2d2', 'b2c2', 'b2a2', 'b2b1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'e1a1', 'g4g5', 'e3e4', 'c3c4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5983,7r/3n4/p1p1rpkp/PpPp4/b2P1BPN/2P1P3/1R3K2/4R3 b - - 0 35,f3h4,g6f7,"['g6h7', 'g6g7', 'g6f7', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5984,7r/3n1k2/p1p1rp1p/PpPp4/b2P1BPN/2P1P3/1R3K2/4R3 w - - 1 36,g6f7,h4f5,"['h4g6', 'h4f5', 'h4f3', 'h4g2', 'f4b8', 'f4c7', 'f4h6', 'f4d6', 'f4g5', 'f4e5', 'f4g3', 'f4h2', 'f2g3', 'f2f3', 'f2g2', 'f2e2', 'f2g1', 'f2f1', 'b2b5', 'b2b4', 'b2b3', 'b2e2', 'b2d2', 'b2c2', 'b2a2', 'b2b1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'e1a1', 'g4g5', 'e3e4', 'c3c4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5985,7r/3n1k2/p1p1rp1p/PpPp4/b2P1BPN/2P1P1K1/1R6/4R3 b - - 2 36,f2g3,h6h5,"['h8g8', 'h8f8', 'h8e8', 'h8d8', 'h8c8', 'h8b8', 'h8a8', 'h8h7', 'f7g8', 'f7f8', 'f7e8', 'f7g7', 'f7e7', 'd7f8', 'd7b8', 'd7b6', 'd7e5', 'd7c5', 'e6e8', 'e6e7', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'a4b3', 'a4c2', 'a4d1', 'h6h5', 'f6f5', 'b5b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5986,7r/3n1k2/p1p1rp2/PpPp3p/b2P1BPN/2P1P1K1/1R6/4R3 w - - 0 37,h6h5,h4f5,"['h4g6', 'h4f5', 'h4f3', 'h4g2', 'f4b8', 'f4c7', 'f4h6', 'f4d6', 'f4g5', 'f4e5', 'g3h3', 'g3f3', 'g3h2', 'g3g2', 'g3f2', 'b2b5', 'b2b4', 'b2b3', 'b2h2', 'b2g2', 'b2f2', 'b2e2', 'b2d2', 'b2c2', 'b2a2', 'b2b1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'e1a1', 'g4h5', 'g4g5', 'e3e4', 'c3c4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5987,7r/3n1k2/p1p1rp2/PpPp2Pp/b2P1B1N/2P1P1K1/1R6/4R3 b - - 0 37,g4g5,f6g5,"['h8g8', 'h8f8', 'h8e8', 'h8d8', 'h8c8', 'h8b8', 'h8a8', 'h8h7', 'h8h6', 'f7g8', 'f7f8', 'f7e8', 'f7g7', 'f7e7', 'd7f8', 'd7b8', 'd7b6', 'd7e5', 'd7c5', 'e6e8', 'e6e7', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'a4b3', 'a4c2', 'a4d1', 'f6g5', 'f6f5', 'b5b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5988,7r/3n1k2/p1p1r3/PpPp2pp/b2P1B1N/2P1P1K1/1R6/4R3 w - - 0 38,f6g5,f4g5,"['h4g6', 'h4f5', 'h4f3', 'h4g2', 'f4b8', 'f4c7', 'f4d6', 'f4g5', 'f4e5', 'g3h3', 'g3f3', 'g3h2', 'g3g2', 'g3f2', 'b2b5', 'b2b4', 'b2b3', 'b2h2', 'b2g2', 'b2f2', 'b2e2', 'b2d2', 'b2c2', 'b2a2', 'b2b1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'e1a1', 'e3e4', 'c3c4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5989,7r/3n1k2/p1p1r3/PpPp2Bp/b2P3N/2P1P1K1/1R6/4R3 b - - 0 38,f4g5,h8g8,"['h8g8', 'h8f8', 'h8e8', 'h8d8', 'h8c8', 'h8b8', 'h8a8', 'h8h7', 'h8h6', 'f7g8', 'f7f8', 'f7e8', 'f7g7', 'd7f8', 'd7b8', 'd7f6', 'd7b6', 'd7e5', 'd7c5', 'e6e8', 'e6e7', 'e6h6', 'e6g6', 'e6f6', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'a4b3', 'a4c2', 'a4d1', 'b5b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5990,6r1/3n1k2/p1p1r3/PpPp2Bp/b2P3N/2P1P1K1/1R6/4R3 w - - 1 39,h8g8,h4f3,"['h4g6', 'h4f5', 'h4f3', 'h4g2', 'g3f4', 'g3h3', 'g3f3', 'g3h2', 'g3g2', 'g3f2', 'b2b5', 'b2b4', 'b2b3', 'b2h2', 'b2g2', 'b2f2', 'b2e2', 'b2d2', 'b2c2', 'b2a2', 'b2b1', 'e1e2', 'e1h1', 'e1g1', 'e1f1', 'e1d1', 'e1c1', 'e1b1', 'e1a1', 'e3e4', 'c3c4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5991,6r1/3n1k2/p1p1r3/PpPp2Bp/b2P3N/2P1P1K1/1R6/5R2 b - - 2 39,e1f1,d7f6,"['f7e8', 'f7g7', 'd7f6', 'e6f6', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5992,4k1r1/3n4/p1p1r3/PpPp2Bp/b2P3N/2P1P1K1/1R6/5R2 w - - 3 40,f7e8,h4f3,"['h4g6', 'h4f5', 'h4f3', 'h4g2', 'g3f4', 'g3h3', 'g3f3', 'g3h2', 'g3g2', 'g3f2', 'b2b5', 'b2b4', 'b2b3', 'b2h2', 'b2g2', 'b2f2', 'b2e2', 'b2d2', 'b2c2', 'b2a2', 'b2b1', 'f1f8', 'f1f7', 'f1f6', 'f1f5', 'f1f4', 'f1f3', 'f1f2', 'f1h1', 'f1g1', 'f1e1', 'f1d1', 'f1c1', 'f1b1', 'f1a1', 'e3e4', 'c3c4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5993,4k1r1/3n4/p1p1r3/PpPp1RBp/b2P3N/2P1P1K1/1R6/8 b - - 4 40,f1f5,a4d1,"['g8h8', 'g8f8', 'g8g7', 'g8g6', 'g8g5', 'd7f8', 'd7b8', 'd7f6', 'd7b6', 'd7e5', 'd7c5', 'e6e7', 'e6h6', 'e6g6', 'e6f6', 'e6d6', 'e6e5', 'e6e4', 'e6e3', 'a4b3', 'a4c2', 'a4d1', 'b5b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5994,4k1r1/3n4/p1p5/PpPp1RBp/b2P3N/2P1r1K1/1R6/8 w - - 0 41,e6e3,g3h2,"['g3f4', 'g3h2', 'g3g2', 'g3f2', 'f5f3', 'h4f3', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5995,4k1r1/3n4/p1p5/PpPp1RBp/b2P1K1N/2P1r3/1R6/8 b - - 1 41,g3f4,e3e4,"['g8h8', 'g8f8', 'g8g7', 'g8g6', 'g8g5', 'd7f8', 'd7b8', 'd7f6', 'd7b6', 'd7e5', 'd7c5', 'a4b3', 'a4c2', 'a4d1', 'e3e7', 'e3e6', 'e3e5', 'e3e4', 'e3h3', 'e3g3', 'e3f3', 'e3d3', 'e3c3', 'e3e2', 'e3e1', 'b5b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5996,4k1r1/3n4/p1p5/PpPp1RBp/b2PrK1N/2P5/1R6/8 w - - 2 42,e3e4,f4g3,"['f4g3', 'f4f3', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5997,4k1r1/3n4/p1p5/PpPp1RBp/b2Pr2N/2P2K2/1R6/8 b - - 3 42,f4f3,a4d1,"['g8h8', 'g8f8', 'g8g7', 'g8g6', 'g8g5', 'd7f8', 'd7b8', 'd7f6', 'd7b6', 'd7e5', 'd7c5', 'e4e7', 'e4e6', 'e4e5', 'e4h4', 'e4g4', 'e4f4', 'e4d4', 'e4e3', 'e4e2', 'e4e1', 'a4b3', 'a4c2', 'a4d1', 'b5b4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
5998,4k1r1/3n4/p1p5/PpPp1RBp/b2P2rN/2P2K2/1R6/8 w - - 4 43,e4g4,b2e2,"['g5d8', 'g5e7', 'g5h6', 'g5f6', 'g5f4', 'g5e3', 'g5d2', 'g5c1', 'f5f8', 'f5f7', 'f5f6', 'f5e5', 'f5d5', 'f5f4', 'h4g6', 'h4g2', 'f3e3', 'f3f2', 'f3e2', 'b2b5', 'b2b4', 'b2b3', 'b2h2', 'b2g2', 'b2f2', 'b2e2', 'b2d2', 'b2c2', 'b2a2', 'b2b1', 'c3c4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
